customerID,tenure,Contract,MonthlyCharges,PaymentMethod,TechSupport,InternetService,RiskScore,RiskCategory
2294-DMMUS,62,Month-to-month,70.45,Credit card (automatic),No,DSL,7,High Risk
5949-HGVJL,26,Month-to-month,73.05,Electronic check,Yes,DSL,7,High Risk
4353-HYOJD,27,Month-to-month,49.85,Mailed check,No,DSL,7,High Risk
8216-AZUUZ,42,Two year,100.4,Electronic check,Yes,Fiber optic,7,High Risk
6261-LHRTG,26,Month-to-month,54.75,Credit card (automatic),No,DSL,7,High Risk
3583-KRKMD,18,Month-to-month,75.9,Bank transfer (automatic),Yes,Fiber optic,7,High Risk
5214-NLTIT,72,Two year,90.8,Credit card (automatic),No,Fiber optic,7,High Risk
8984-EYLLL,64,Two year,105.25,Electronic check,Yes,Fiber optic,7,High Risk
4422-QVIJA,35,Month-to-month,50.15,Mailed check,No,DSL,7,High Risk
7661-CPURM,19,One year,87.7,Credit card (automatic),Yes,Fiber optic,7,High Risk
4822-LPTYJ,72,Two year,103.75,Bank transfer (automatic),No,Fiber optic,7,High Risk
0479-HMSWA,26,Two year,105.45,Electronic check,Yes,Fiber optic,7,High Risk
7740-BTPUX,55,Two year,113.6,Electronic check,Yes,Fiber optic,7,High Risk
1298-PHBTI,71,Two year,84.8,Electronic check,Yes,Fiber optic,7,High Risk
3920-HIHMQ,26,Month-to-month,49.5,Mailed check,No,DSL,7,High Risk
6345-HOVES,34,Month-to-month,25.05,Bank transfer (automatic),No,DSL,7,High Risk
8033-ATFAS,39,Month-to-month,59.85,Mailed check,No,DSL,7,High Risk
2108-GLPQB,25,Month-to-month,55.55,Credit card (automatic),No,DSL,7,High Risk
7740-KKCXF,51,Month-to-month,30.05,Credit card (automatic),No,DSL,7,High Risk
6137-MFAJN,48,Month-to-month,44.8,Electronic check,No,DSL,7,High Risk
0742-LAFQK,72,Two year,99.15,Electronic check,No,Fiber optic,7,High Risk
8799-OXZMD,28,Month-to-month,29.75,Mailed check,No,DSL,7,High Risk
9591-YVTEB,55,Month-to-month,44.85,Electronic check,No,DSL,7,High Risk
6583-SZVGP,48,Two year,108.1,Bank transfer (automatic),No,Fiber optic,7,High Risk
5709-LVOEQ,0,Two year,80.85,Mailed check,No,DSL,7,High Risk
7765-LWVVH,72,Two year,95.1,Electronic check,No,Fiber optic,7,High Risk
5433-KYGHE,14,Month-to-month,86.0,Mailed check,Yes,Fiber optic,7,High Risk
1545-JFUML,71,Two year,99.0,Electronic check,No,Fiber optic,7,High Risk
2001-MCUUW,46,Two year,108.65,Electronic check,Yes,Fiber optic,7,High Risk
9853-JFZDU,35,Month-to-month,56.85,Electronic check,Yes,DSL,7,High Risk
1371-WEPDS,40,One year,55.8,Electronic check,No,DSL,7,High Risk
1153-GNOLC,33,One year,39.1,Electronic check,No,DSL,7,High Risk
0835-JKADZ,71,Two year,111.25,Electronic check,Yes,Fiber optic,7,High Risk
4450-YOOHP,39,Month-to-month,50.65,Credit card (automatic),No,DSL,7,High Risk
2055-SIFSS,55,Month-to-month,51.65,Bank transfer (automatic),No,DSL,7,High Risk
8707-HOEDG,70,Two year,110.2,Electronic check,Yes,Fiber optic,7,High Risk
6008-NAIXK,54,One year,55.45,Electronic check,No,DSL,7,High Risk
4939-KYYPY,27,Month-to-month,59.45,Electronic check,Yes,DSL,7,High Risk
9373-WSLOY,33,Month-to-month,50.0,Electronic check,Yes,DSL,7,High Risk
6035-RIIOM,54,Two year,97.2,Bank transfer (automatic),No,Fiber optic,7,High Risk
3956-CJUST,23,Month-to-month,75.4,Bank transfer (automatic),No,Fiber optic,7,High Risk
6297-NOOPG,70,Two year,110.5,Electronic check,Yes,Fiber optic,7,High Risk
3256-EZDBI,51,Month-to-month,29.45,Credit card (automatic),No,DSL,7,High Risk
5149-TGWDZ,21,One year,104.55,Mailed check,Yes,Fiber optic,7,High Risk
8883-ANODQ,68,Two year,84.4,Credit card (automatic),No,Fiber optic,7,High Risk
1400-WIVLL,57,Two year,107.95,Electronic check,Yes,Fiber optic,7,High Risk
6743-HHQPF,42,Month-to-month,25.1,Credit card (automatic),No,DSL,7,High Risk
2519-ERQOJ,33,Month-to-month,54.6,Electronic check,Yes,DSL,7,High Risk
4310-KEDTB,26,Month-to-month,29.8,Mailed check,No,DSL,7,High Risk
9774-NRNAU,27,Month-to-month,84.8,Bank transfer (automatic),Yes,DSL,7,High Risk
7502-BNYGS,46,Month-to-month,69.1,Credit card (automatic),No,DSL,7,High Risk
